Image,CellID,MajorAxisLength,MinorAxisLength
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,42,93.40824127197266,84.7760009765625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,43,79.03900146484375,74.96292114257812
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,44,74.95440673828125,68.25848388671875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,45,98.9315185546875,80.13174438476562
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,46,94.797119140625,80.120849609375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,47,95.0762939453125,84.0673828125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,48,74.0325927734375,72.4188232421875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,49,92.47979736328125,80.5413818359375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,50,75.43258666992188,74.89892578125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,51,86.38546752929688,85.762939453125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,52,107.6363525390625,103.30821228027344
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,53,82.4566650390625,56.66034698486328
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,54,79.3707275390625,76.493896484375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,55,85.10736083984375,84.8846435546875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,56,90.5841064453125,82.02384948730469
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,57,110.2220458984375,87.76870727539062
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,58,124.40740966796875,101.9677734375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,59,83.764892578125,80.88958740234375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,60,92.41973876953125,91.44781494140625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,61,85.38956451416016,83.4515380859375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,62,96.88983154296875,96.78497314453125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,63,105.451416015625,99.2183837890625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,64,103.7640380859375,101.50274658203125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,65,90.62744140625,69.3919677734375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,66,77.597900390625,65.8856201171875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,67,104.902099609375,82.29351806640625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,68,80.00633239746094,72.44354248046875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,69,100.56739807128906,97.07321166992188
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,70,83.16741943359375,73.79107666015625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,71,111.588134765625,104.1729736328125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,72,106.07275390625,96.444091796875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,73,118.22235107421875,111.8577880859375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,74,95.638427734375,66.8868408203125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,75,86.3299560546875,73.24404907226562
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,76,136.2213134765625,131.2556610107422
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,77,74.231689453125,63.599334716796875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,78,96.87045288085938,68.132080078125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,79,93.55570983886719,56.08824157714844
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,80,110.152099609375,98.57550048828125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,81,99.67626953125,80.45477294921875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,82,95.344482421875,93.80126953125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,83,80.75643920898438,80.46885681152344
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,84,81.50344848632812,72.2493896484375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,85,90.5527114868164,80.9456558227539
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,86,86.26333618164062,69.81794738769531
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,87,86.5576171875,42.666534423828125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,88,94.25247192382812,83.863525390625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,89,87.17926025390625,72.34054565429688
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,90,91.7178955078125,81.66342163085938
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,91,107.91912841796875,106.95358276367188
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,92,77.0928955078125,64.2646484375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,93,119.3359375,111.26510620117188
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,94,131.0943603515625,95.53955078125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,95,92.77999877929688,81.1212158203125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,96,67.9876708984375,63.699951171875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,97,101.52484130859375,99.1494140625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,98,99.59954833984375,55.41748046875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,99,98.4278564453125,81.2501220703125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,100,79.359130859375,75.58197021484375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,101,100.76156616210938,99.58625793457031
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,102,109.63580322265625,44.1611328125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,103,81.343994140625,46.27458190917969
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,104,89.44805908203125,83.9105224609375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,105,94.19500732421875,76.914306640625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,106,99.54537963867188,64.892578125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,107,94.8948974609375,90.6298828125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,108,81.04681396484375,76.79046630859375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,109,110.74920654296875,93.271484375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,110,74.2486572265625,66.35467529296875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,111,94.35772705078125,77.07408142089844
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,112,117.32035827636719,117.133056640625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,113,105.5322265625,82.535400390625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,114,75.57540893554688,74.306640625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,115,101.4215087890625,34.940887451171875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,116,139.9560546875,110.83700561523438
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,117,101.34185791015625,97.7783203125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,118,84.46288299560547,75.5048828125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,119,101.1546630859375,99.5064697265625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,120,83.17333984375,37.892791748046875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,121,99.3841552734375,88.114013671875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,122,99.9462890625,64.37042236328125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,123,95.20745849609375,83.56471252441406
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,124,74.749755859375,71.37158203125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,125,80.22723388671875,71.10574340820312
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,126,109.7403564453125,106.236328125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,127,115.1163330078125,113.15167236328125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,128,82.05419921875,79.33845520019531
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,129,133.873291015625,45.288414001464844
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,130,71.05181884765625,53.65119934082031
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,131,97.281494140625,68.3416748046875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,132,87.5860595703125,84.4189453125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,133,91.732177734375,83.02392578125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,134,115.664794921875,83.34332275390625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,135,90.52627563476562,87.79248046875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,136,114.1024169921875,96.54498291015625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,137,62.42095184326172,37.913429260253906
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,138,98.77349853515625,32.3016357421875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,139,110.4598388671875,89.14401245117188
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,140,65.58544921875,55.539306640625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,141,135.83984375,108.56103515625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,142,93.2347412109375,18.680801391601562
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,143,97.7266845703125,88.35195922851562
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,144,112.17425537109375,100.162353515625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,145,129.62982177734375,93.53363037109375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,146,76.2313232421875,75.4798583984375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,147,107.1373291015625,86.43875122070312
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,148,99.4031982421875,84.156982421875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,149,144.1514892578125,114.13616943359375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,150,104.0498046875,65.53363037109375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,151,162.07199096679688,91.237548828125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,152,105.10986328125,96.9359130859375
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,153,117.52098083496094,68.36309814453125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,154,87.54150390625,79.451904296875
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,155,123.48916625976562,115.0006103515625
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,156,69.222412109375,67.4249267578125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,157,71.084716796875,17.96731185913086
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,158,122.3157958984375,115.7080078125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,159,96.9169921875,77.76495361328125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,160,93.76373291015625,71.788330078125
00d04a90-80e5-4bce-9511-1b64eabb7a47.png,161,77.18184661865234,27.0050048828125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,1,112.91995239257812,110.72119140625
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,2,122.462646484375,108.3143310546875
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,3,116.0089111328125,108.61358642578125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,4,114.0771484375,112.320556640625
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,5,112.55419921875,106.575927734375
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,6,108.265625,104.60284423828125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,7,123.52447509765625,115.81217956542969
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,8,125.4951171875,114.2536849975586
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,9,108.7518310546875,104.77960205078125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,10,103.43108367919922,94.2181396484375
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,11,107.1533203125,97.2829360961914
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,12,115.14599609375,104.990478515625
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,13,108.5540771484375,106.51123046875
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,14,112.68524169921875,111.37542724609375
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,15,109.56787109375,106.14715576171875
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,16,111.0675048828125,101.25286865234375
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,17,131.518798828125,116.3365478515625
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,18,112.64312744140625,110.95230102539062
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,19,103.34646606445312,99.3724365234375
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,20,118.8555908203125,111.50030517578125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,21,117.54525756835938,116.93246459960938
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,22,100.48928833007812,98.5780029296875
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,23,104.7101058959961,104.42219543457031
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,24,120.5609130859375,95.78076171875
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,25,106.7950439453125,102.24067687988281
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,26,109.11965942382812,107.97216796875
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,27,132.5888671875,87.3341064453125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,28,101.6937255859375,95.948486328125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,29,129.56085205078125,110.8194580078125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,30,106.57122802734375,101.81744384765625
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,31,120.033203125,110.6915283203125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,32,110.18585205078125,102.6678466796875
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,33,110.89353942871094,109.93942260742188
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,34,109.0736083984375,104.984130859375
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,35,103.45220947265625,101.04891967773438
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,36,113.35892486572266,106.796875
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,37,118.0785140991211,92.13058471679688
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,38,104.44879150390625,103.21881103515625
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,39,128.79974365234375,107.704345703125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,40,106.7635498046875,103.0938720703125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,41,101.9071044921875,92.98531341552734
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,42,121.94183349609375,59.32625198364258
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,43,111.91912841796875,109.91949462890625
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,44,107.635986328125,104.59562683105469
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,45,111.30252838134766,61.56186294555664
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,46,133.97119140625,83.1894302368164
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,47,120.55999755859375,51.146873474121094
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,48,122.549560546875,97.212890625
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,49,150.82110595703125,94.1168212890625
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,50,131.07177734375,99.53887939453125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,51,109.18560791015625,95.206787109375
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,52,108.6798095703125,52.961669921875
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,53,114.49818420410156,32.1610107421875
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,54,118.8134765625,96.56494140625
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,55,63.5455322265625,60.390625
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,56,109.3712158203125,39.385986328125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,57,82.63236999511719,62.552001953125
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,58,98.25807189941406,20.397960662841797
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,59,123.42597961425781,71.64337158203125
036e008f-07a1-4e92-899d-1822dc390ccb.png,1,102.26943969726562,95.00897216796875
036e008f-07a1-4e92-899d-1822dc390ccb.png,2,110.1076889038086,106.30517578125
036e008f-07a1-4e92-899d-1822dc390ccb.png,3,102.6123046875,100.97677612304688
036e008f-07a1-4e92-899d-1822dc390ccb.png,4,106.107177734375,103.09820556640625
036e008f-07a1-4e92-899d-1822dc390ccb.png,5,97.92333984375,94.97787475585938
036e008f-07a1-4e92-899d-1822dc390ccb.png,6,96.47090911865234,90.9464111328125
036e008f-07a1-4e92-899d-1822dc390ccb.png,7,133.364501953125,77.41775512695312
036e008f-07a1-4e92-899d-1822dc390ccb.png,8,116.81610107421875,110.33099365234375
036e008f-07a1-4e92-899d-1822dc390ccb.png,9,107.10296630859375,104.41851806640625
036e008f-07a1-4e92-899d-1822dc390ccb.png,10,115.97091674804688,109.4267578125
036e008f-07a1-4e92-899d-1822dc390ccb.png,11,107.83831787109375,94.01893615722656
036e008f-07a1-4e92-899d-1822dc390ccb.png,12,109.38427734375,92.23831176757812
036e008f-07a1-4e92-899d-1822dc390ccb.png,13,112.26089477539062,84.503173828125
036e008f-07a1-4e92-899d-1822dc390ccb.png,14,104.87152099609375,87.6793212890625
036e008f-07a1-4e92-899d-1822dc390ccb.png,15,119.1363525390625,118.94012451171875
036e008f-07a1-4e92-899d-1822dc390ccb.png,16,99.51873779296875,91.14349365234375
036e008f-07a1-4e92-899d-1822dc390ccb.png,17,117.20538330078125,99.6651611328125
036e008f-07a1-4e92-899d-1822dc390ccb.png,18,117.9901123046875,98.22418212890625
036e008f-07a1-4e92-899d-1822dc390ccb.png,19,123.70037841796875,83.845458984375
036e008f-07a1-4e92-899d-1822dc390ccb.png,20,136.5950927734375,109.55426025390625
036e008f-07a1-4e92-899d-1822dc390ccb.png,21,110.338134765625,98.77082824707031
036e008f-07a1-4e92-899d-1822dc390ccb.png,22,107.55302429199219,105.78857421875
036e008f-07a1-4e92-899d-1822dc390ccb.png,23,113.21794891357422,91.86149597167969
036e008f-07a1-4e92-899d-1822dc390ccb.png,24,104.03266906738281,80.7712173461914
036e008f-07a1-4e92-899d-1822dc390ccb.png,25,107.9635009765625,80.6171875
036e008f-07a1-4e92-899d-1822dc390ccb.png,26,90.2685546875,80.3004150390625
036e008f-07a1-4e92-899d-1822dc390ccb.png,27,105.91598510742188,102.46307373046875
036e008f-07a1-4e92-899d-1822dc390ccb.png,28,105.18753051757812,101.60552978515625
036e008f-07a1-4e92-899d-1822dc390ccb.png,29,116.77630615234375,87.388671875
036e008f-07a1-4e92-899d-1822dc390ccb.png,30,98.62339782714844,85.3338623046875
036e008f-07a1-4e92-899d-1822dc390ccb.png,31,118.56441497802734,95.009765625
036e008f-07a1-4e92-899d-1822dc390ccb.png,32,100.556640625,90.810546875
036e008f-07a1-4e92-899d-1822dc390ccb.png,33,156.45733642578125,78.28460693359375
036e008f-07a1-4e92-899d-1822dc390ccb.png,34,97.61785888671875,96.5484619140625
036e008f-07a1-4e92-899d-1822dc390ccb.png,35,107.9630126953125,69.6778564453125
036e008f-07a1-4e92-899d-1822dc390ccb.png,36,114.06561279296875,101.32354736328125
036e008f-07a1-4e92-899d-1822dc390ccb.png,37,115.08160400390625,91.565185546875
036e008f-07a1-4e92-899d-1822dc390ccb.png,38,110.05889892578125,91.4459228515625
036e008f-07a1-4e92-899d-1822dc390ccb.png,39,104.1009521484375,88.1903076171875
036e008f-07a1-4e92-899d-1822dc390ccb.png,40,148.2652587890625,86.42559814453125
036e008f-07a1-4e92-899d-1822dc390ccb.png,41,101.4541015625,54.11348342895508
036e008f-07a1-4e92-899d-1822dc390ccb.png,42,142.66098022460938,87.56866455078125
036e008f-07a1-4e92-899d-1822dc390ccb.png,43,134.23858642578125,130.4852294921875
036e008f-07a1-4e92-899d-1822dc390ccb.png,44,94.5672607421875,35.93045425415039
036e008f-07a1-4e92-899d-1822dc390ccb.png,45,155.416259765625,93.22982788085938
036e008f-07a1-4e92-899d-1822dc390ccb.png,46,113.71490478515625,107.2939453125
036e008f-07a1-4e92-899d-1822dc390ccb.png,47,131.01950073242188,130.31610107421875
036e008f-07a1-4e92-899d-1822dc390ccb.png,48,122.0361328125,119.56021118164062
036e008f-07a1-4e92-899d-1822dc390ccb.png,49,109.93804931640625,41.1737060546875
036e008f-07a1-4e92-899d-1822dc390ccb.png,50,111.1407470703125,32.6287841796875
036e008f-07a1-4e92-899d-1822dc390ccb.png,51,103.5296630859375,52.9459342956543
036e008f-07a1-4e92-899d-1822dc390ccb.png,52,136.23931884765625,92.353271484375
036e008f-07a1-4e92-899d-1822dc390ccb.png,53,117.9425048828125,17.526376724243164
036e008f-07a1-4e92-899d-1822dc390ccb.png,54,89.547119140625,86.0595703125
036e008f-07a1-4e92-899d-1822dc390ccb.png,55,148.25323486328125,129.73040771484375
036e008f-07a1-4e92-899d-1822dc390ccb.png,56,128.7086181640625,105.42724609375
036e008f-07a1-4e92-899d-1822dc390ccb.png,57,62.64080810546875,44.99053955078125
036e008f-07a1-4e92-899d-1822dc390ccb.png,58,143.86962890625,40.0737190246582
036e008f-07a1-4e92-899d-1822dc390ccb.png,59,68.15478515625,29.109317779541016
036e008f-07a1-4e92-899d-1822dc390ccb.png,60,148.3636474609375,145.95703125
06cd484f-e864-4fee-8819-688b45eed98e.png,1,110.07536315917969,109.49810791015625
06cd484f-e864-4fee-8819-688b45eed98e.png,2,108.79290771484375,83.52324676513672
06cd484f-e864-4fee-8819-688b45eed98e.png,3,128.14544677734375,112.07489013671875
06cd484f-e864-4fee-8819-688b45eed98e.png,4,119.57315063476562,119.4298095703125
06cd484f-e864-4fee-8819-688b45eed98e.png,5,118.23604583740234,118.03802490234375
06cd484f-e864-4fee-8819-688b45eed98e.png,6,119.01080322265625,117.97943115234375
06cd484f-e864-4fee-8819-688b45eed98e.png,7,123.135986328125,116.7220458984375
06cd484f-e864-4fee-8819-688b45eed98e.png,8,109.79421997070312,105.73016357421875
06cd484f-e864-4fee-8819-688b45eed98e.png,9,112.83953857421875,112.20108032226562
06cd484f-e864-4fee-8819-688b45eed98e.png,10,112.88330078125,104.11572265625
06cd484f-e864-4fee-8819-688b45eed98e.png,11,117.301025390625,107.78759765625
06cd484f-e864-4fee-8819-688b45eed98e.png,12,122.31170654296875,107.85888671875
06cd484f-e864-4fee-8819-688b45eed98e.png,13,118.205810546875,114.31365966796875
06cd484f-e864-4fee-8819-688b45eed98e.png,14,106.7874755859375,106.06524658203125
06cd484f-e864-4fee-8819-688b45eed98e.png,15,122.987060546875,110.76312255859375
06cd484f-e864-4fee-8819-688b45eed98e.png,16,115.28640747070312,92.6717529296875
06cd484f-e864-4fee-8819-688b45eed98e.png,17,117.603759765625,106.30450439453125
06cd484f-e864-4fee-8819-688b45eed98e.png,18,104.4725341796875,99.9163818359375
06cd484f-e864-4fee-8819-688b45eed98e.png,19,126.65484619140625,110.6949462890625
06cd484f-e864-4fee-8819-688b45eed98e.png,20,133.02197265625,106.80758666992188
06cd484f-e864-4fee-8819-688b45eed98e.png,21,116.19943237304688,111.306884765625
06cd484f-e864-4fee-8819-688b45eed98e.png,22,98.47640991210938,89.7943115234375
06cd484f-e864-4fee-8819-688b45eed98e.png,23,110.31271362304688,108.10896301269531
